"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,109232.07,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,115345.561,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,108041.302,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,117804.619,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,120191.117,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,124017.311,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,135133.85,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,138813.077,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,137411.577,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,145668.165,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,148714.754,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,147025.183,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,146947.863,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,151551.237,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,154139.175,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,153387.818,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,154982.142,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,154399.107,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,159188.021,,
"USA","United States","HFC","Hydrofluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,162201.977,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24255.672,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,20913.683,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19482.932,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19486.554,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17967.089,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18642.937,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19869.796,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18269.224,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16981.105,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16913.902,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15928.351,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8257.537,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10258.553,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8192.823,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6849.117,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6716.306,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6540.061,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8019.068,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6379.128,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4122.86,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4768.808,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7348.236,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6433.405,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6156.135,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5788.296,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5237.245,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4424.967,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4153.958,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4758.413,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4578.799,,
"USA","United States","PFC","Perfluorocarbons","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4412.318,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,28846.422,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27624.349,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27829.676,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,27377.968,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26072.13,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24867.183,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24296.033,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22672.409,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19934.407,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19671.108,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16576.655,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15405.788,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14190.103,,
"USA","United States","SF6","Sulphur hexafluoride","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13862.642,,
